"Uganda","Zambia","output_type","file_name","parm","quartile"
"55 (41 to 67)","63 (48 to 77)","incremental cost, TBS2 v SOC","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"5 (-4 to 13)","7 (-3 to 16)","incremental cost, TBS1 v WHO","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"-19 (-31 to -7)","-21 (-35 to -8)","incremental cost, TBS2 v WHO","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"-24 (-34 to -15)","-28 (-40 to -17)","incremental cost, TBS2 v TBS1","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"16.81","19.13","ICER (no discounting), WHO v SOC","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"17.56","20.33","ICER (no discounting), TBS1 v SOC","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"13.61","15.64","ICER (no discounting), TBS2 v SOC","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"63.78","99.72","ICER (no discounting), TBS1 v WHO","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"50.55","55.37","ICER (no discounting), TBS2 v WHO","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"52.65","61.89","ICER (no discounting), TBS2 v TBS1","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"41.2","46.78","ICER, WHO v SOC","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"43.05","49.73","ICER, TBS1 v SOC","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"33.36","38.24","ICER, TBS2 v SOC","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"156.35","243.91","ICER, TBS1 v WHO","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"123.92","135.44","ICER, TBS2 v WHO","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"129.06","151.39","ICER, TBS2 v TBS1","tICERtable_s.reassess.choice.se_LQ.csv","s.reassess.choice.se","LQ"
"15 (9 to 22)","15 (9 to 22)","100x ATT per child, SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"62 (53 to 72)","62 (53 to 72)","100x ATT per child, WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"44 (33 to 54)","44 (33 to 54)","100x ATT per child, TBS1","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"35 (26 to 45)","35 (26 to 45)","100x ATT per child, TBS2","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"13 (6 to 20)","13 (6 to 20)","% FP, SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"55 (45 to 66)","55 (45 to 66)","% FP, WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"31 (21 to 42)","31 (21 to 42)","% FP, TBS1","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"23 (14 to 32)","23 (14 to 32)","% FP, TBS2","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"74 (53 to 92)","74 (53 to 92)","% FN, SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"7 (0 to 20)","7 (0 to 20)","% FN, WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"6 (0 to 19)","6 (0 to 19)","% FN, TBS1","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"13 (0 to 29)","13 (0 to 29)","% FN, TBS2","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"47 (36 to 58)","47 (36 to 58)","100x incremental ATT, WHO v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"28 (17 to 40)","28 (17 to 40)","100x incremental ATT, TBS1 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"20 (10 to 31)","20 (10 to 31)","100x incremental ATT, TBS2 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"-19 (-29 to -9)","-19 (-29 to -9)","100x incremental ATT, TBS1 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"-27 (-37 to -17)","-27 (-37 to -17)","100x incremental ATT, TBS2 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"-8 (-14 to -3)","-8 (-14 to -3)","100x incremental ATT, TBS2 v TBS1","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"19 (15 to 22)","19 (15 to 23)","100x deaths per child, SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"12 (11 to 14)","12 (11 to 14)","100x deaths per child, WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"12 (11 to 13)","12 (11 to 14)","100x deaths per child, TBS1","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"13 (12 to 14)","13 (12 to 15)","100x deaths per child, TBS2","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"-7 (-10 to -3)","-7 (-10 to -3)","100x incremental deaths, WHO v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"-7 (-10 to -3)","-7 (-11 to -3)","100x incremental deaths, TBS1 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"-6 (-10 to -3)","-6 (-10 to -3)","100x incremental deaths, TBS2 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"0 (-1 to 1)","0 (-1 to 1)","100x incremental deaths, TBS1 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"1 (-1 to 2)","1 (-1 to 2)","100x incremental deaths, TBS2 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"1 (0 to 2)","1 (0 to 2)","100x incremental deaths, TBS2 v TBS1","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"441 (192 to 684)","442 (201 to 691)","100x undiscounted LYS, WHO v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"450 (206 to 694)","450 (210 to 704)","100x undiscounted LYS, TBS1 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"404 (176 to 650)","404 (176 to 659)","100x undiscounted LYS, TBS2 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"8 (-75 to 89)","8 (-75 to 91)","100x undiscounted LYS, TBS1 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"-37 (-157 to 55)","-38 (-151 to 60)","100x undiscounted LYS, TBS2 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"-45 (-133 to 0)","-45 (-133 to 0)","100x undiscounted LYS, TBS2 v TBS1","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"180 (78 to 279)","181 (82 to 282)","100x DALYs averted, WHO v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"183 (84 to 283)","184 (86 to 288)","100x DALYs averted, TBS1 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"165 (72 to 265)","165 (72 to 269)","100x DALYs averted, TBS2 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"3 (-31 to 36)","3 (-31 to 37)","100x DALYs averted, TBS1 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"-15 (-64 to 23)","-15 (-62 to 25)","100x DALYs averted, TBS2 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"-19 (-54 to 0)","-19 (-54 to 0)","100x DALYs averted, TBS2 v TBS1","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"32 (26 to 40)","38 (30 to 46)","cost per child, SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"106 (98 to 114)","122 (112 to 131)","cost per child, WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"111 (103 to 119)","128 (120 to 138)","cost per child, TBS1","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"87 (76 to 98)","100 (88 to 113)","cost per child, TBS2","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"74 (63 to 84)","84 (72 to 96)","incremental cost, WHO v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"78 (69 to 88)","91 (80 to 103)","incremental cost, TBS1 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"55 (41 to 67)","63 (48 to 77)","incremental cost, TBS2 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"5 (-4 to 13)","7 (-3 to 16)","incremental cost, TBS1 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"-19 (-31 to -7)","-21 (-35 to -8)","incremental cost, TBS2 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"-24 (-34 to -15)","-28 (-40 to -17)","incremental cost, TBS2 v TBS1","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"16.72","19.03","ICER (no discounting), WHO v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"17.44","20.19","ICER (no discounting), TBS1 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"13.52","15.53","ICER (no discounting), TBS2 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"55.61","87.06","ICER (no discounting), TBS1 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"51.72","56.46","ICER (no discounting), TBS2 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"52.43","61.64","ICER (no discounting), TBS2 v TBS1","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"41","46.54","ICER, WHO v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"42.76","49.39","ICER, TBS1 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"33.13","37.99","ICER, TBS2 v SOC","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"136.32","212.95","ICER, TBS1 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"126.79","138.11","ICER, TBS2 v WHO","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"128.54","150.77","ICER, TBS2 v TBS1","tICERtable_s.reassess.choice.se_UQ.csv","s.reassess.choice.se","UQ"
"15 (9 to 22)","15 (9 to 22)","100x ATT per child, SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"63 (53 to 72)","63 (53 to 72)","100x ATT per child, WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"44 (35 to 54)","44 (35 to 54)","100x ATT per child, TBS1","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"35 (27 to 45)","35 (27 to 45)","100x ATT per child, TBS2","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"13 (6 to 20)","13 (6 to 20)","% FP, SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"55 (46 to 66)","55 (46 to 66)","% FP, WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"32 (22 to 42)","32 (22 to 42)","% FP, TBS1","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"23 (15 to 33)","23 (15 to 33)","% FP, TBS2","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"74 (53 to 92)","74 (53 to 92)","% FN, SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"7 (0 to 23)","7 (0 to 23)","% FN, WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"6 (0 to 20)","6 (0 to 20)","% FN, TBS1","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"13 (0 to 31)","13 (0 to 31)","% FN, TBS2","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"47 (36 to 58)","47 (36 to 58)","100x incremental ATT, WHO v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"29 (18 to 41)","29 (18 to 41)","100x incremental ATT, TBS1 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"20 (9 to 32)","20 (9 to 32)","100x incremental ATT, TBS2 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"-19 (-29 to -8)","-19 (-29 to -8)","100x incremental ATT, TBS1 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"-27 (-37 to -17)","-27 (-37 to -17)","100x incremental ATT, TBS2 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"-8 (-15 to -3)","-8 (-15 to -3)","100x incremental ATT, TBS2 v TBS1","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"19 (15 to 23)","19 (15 to 23)","100x deaths per child, SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"12 (11 to 14)","12 (11 to 14)","100x deaths per child, WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"12 (11 to 14)","12 (11 to 14)","100x deaths per child, TBS1","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"13 (12 to 15)","13 (12 to 15)","100x deaths per child, TBS2","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"-7 (-11 to -3)","-7 (-11 to -3)","100x incremental deaths, WHO v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"-7 (-11 to -3)","-7 (-11 to -3)","100x incremental deaths, TBS1 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"-6 (-10 to -3)","-6 (-10 to -3)","100x incremental deaths, TBS2 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"0 (-1 to 1)","0 (-1 to 1)","100x incremental deaths, TBS1 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"1 (-1 to 2)","1 (-1 to 2)","100x incremental deaths, TBS2 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"1 (0 to 2)","1 (0 to 2)","100x incremental deaths, TBS2 v TBS1","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"437 (189 to 716)","437 (185 to 720)","100x undiscounted LYS, WHO v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"446 (200 to 709)","445 (208 to 726)","100x undiscounted LYS, TBS1 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"400 (168 to 659)","399 (168 to 655)","100x undiscounted LYS, TBS2 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"9 (-77 to 99)","9 (-72 to 98)","100x undiscounted LYS, TBS1 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"-37 (-159 to 67)","-37 (-159 to 61)","100x undiscounted LYS, TBS2 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"-46 (-137 to 0)","-46 (-140 to 0)","100x undiscounted LYS, TBS2 v TBS1","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"178 (77 to 292)","178 (75 to 294)","100x DALYs averted, WHO v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"182 (82 to 289)","182 (85 to 297)","100x DALYs averted, TBS1 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"163 (69 to 269)","163 (69 to 268)","100x DALYs averted, TBS2 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"4 (-32 to 41)","3 (-30 to 40)","100x DALYs averted, TBS1 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"-15 (-65 to 27)","-15 (-65 to 25)","100x DALYs averted, TBS2 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"-19 (-56 to 0)","-19 (-57 to 0)","100x DALYs averted, TBS2 v TBS1","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"33 (26 to 40)","38 (30 to 46)","cost per child, SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"107 (98 to 114)","122 (112 to 131)","cost per child, WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"112 (104 to 120)","129 (121 to 138)","cost per child, TBS1","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"88 (76 to 99)","101 (88 to 114)","cost per child, TBS2","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"74 (63 to 85)","84 (72 to 96)","incremental cost, WHO v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"79 (69 to 89)","92 (80 to 103)","incremental cost, TBS1 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"55 (41 to 69)","63 (47 to 79)","incremental cost, TBS2 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"5 (-3 to 13)","7 (-2 to 17)","incremental cost, TBS1 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"-19 (-32 to -7)","-21 (-36 to -7)","incremental cost, TBS2 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"-24 (-35 to -15)","-28 (-41 to -17)","incremental cost, TBS2 v TBS1","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"16.96","19.35","ICER (no discounting), WHO v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"17.74","20.56","ICER (no discounting), TBS1 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"13.75","15.84","ICER (no discounting), TBS2 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"57.24","82.99","ICER (no discounting), TBS1 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"51.51","56.8","ICER (no discounting), TBS2 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"52.59","61.65","ICER (no discounting), TBS2 v TBS1","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"41.57","47.32","ICER, WHO v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"43.48","50.3","ICER, TBS1 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"33.72","38.74","ICER, TBS2 v SOC","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"140.33","202.99","ICER, TBS1 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"126.28","138.93","ICER, TBS2 v WHO","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"128.93","150.81","ICER, TBS2 v TBS1","tICERtable_s.reassess.choice.sp_LQ.csv","s.reassess.choice.sp","LQ"
"15 (9 to 22)","15 (9 to 22)","100x ATT per child, SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"62 (53 to 71)","62 (53 to 71)","100x ATT per child, WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"43 (34 to 53)","43 (34 to 53)","100x ATT per child, TBS1","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"35 (26 to 45)","35 (26 to 45)","100x ATT per child, TBS2","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"13 (6 to 20)","13 (6 to 20)","% FP, SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"55 (45 to 65)","55 (45 to 65)","% FP, WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"31 (21 to 41)","31 (21 to 41)","% FP, TBS1","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"22 (14 to 32)","22 (14 to 32)","% FP, TBS2","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"74 (53 to 92)","74 (53 to 92)","% FN, SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"7 (0 to 23)","7 (0 to 23)","% FN, WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"6 (0 to 20)","6 (0 to 20)","% FN, TBS1","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"13 (0 to 31)","13 (0 to 31)","% FN, TBS2","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"47 (36 to 58)","47 (36 to 58)","100x incremental ATT, WHO v SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"28 (17 to 40)","28 (17 to 40)","100x incremental ATT, TBS1 v SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"20 (9 to 31)","20 (9 to 31)","100x incremental ATT, TBS2 v SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"-19 (-29 to -9)","-19 (-29 to -9)","100x incremental ATT, TBS1 v WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"-27 (-37 to -17)","-27 (-37 to -17)","100x incremental ATT, TBS2 v WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"-8 (-14 to -3)","-8 (-14 to -3)","100x incremental ATT, TBS2 v TBS1","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"19 (15 to 23)","19 (15 to 23)","100x deaths per child, SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"12 (11 to 14)","12 (11 to 14)","100x deaths per child, WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"12 (11 to 14)","12 (11 to 14)","100x deaths per child, TBS1","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"13 (12 to 15)","13 (12 to 15)","100x deaths per child, TBS2","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"-7 (-11 to -3)","-7 (-11 to -3)","100x incremental deaths, WHO v SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"-7 (-11 to -3)","-7 (-11 to -3)","100x incremental deaths, TBS1 v SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"-6 (-10 to -3)","-6 (-10 to -3)","100x incremental deaths, TBS2 v SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"0 (-1 to 1)","0 (-1 to 1)","100x incremental deaths, TBS1 v WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"1 (-1 to 2)","1 (-1 to 2)","100x incremental deaths, TBS2 v WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"1 (0 to 2)","1 (0 to 2)","100x incremental deaths, TBS2 v TBS1","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"437 (189 to 716)","437 (185 to 720)","100x undiscounted LYS, WHO v SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"446 (200 to 709)","445 (208 to 726)","100x undiscounted LYS, TBS1 v SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"400 (168 to 659)","399 (168 to 655)","100x undiscounted LYS, TBS2 v SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"9 (-77 to 99)","9 (-72 to 98)","100x undiscounted LYS, TBS1 v WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"-37 (-159 to 67)","-37 (-159 to 61)","100x undiscounted LYS, TBS2 v WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"-46 (-137 to 0)","-46 (-140 to 0)","100x undiscounted LYS, TBS2 v TBS1","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"178 (77 to 292)","178 (75 to 294)","100x DALYs averted, WHO v SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"182 (82 to 289)","182 (85 to 297)","100x DALYs averted, TBS1 v SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"163 (69 to 269)","163 (69 to 268)","100x DALYs averted, TBS2 v SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"4 (-32 to 41)","3 (-30 to 40)","100x DALYs averted, TBS1 v WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"-15 (-65 to 27)","-15 (-65 to 25)","100x DALYs averted, TBS2 v WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"-19 (-56 to 0)","-19 (-57 to 0)","100x DALYs averted, TBS2 v TBS1","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"32 (26 to 40)","38 (30 to 46)","cost per child, SOC","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"106 (97 to 114)","121 (111 to 130)","cost per child, WHO","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
"110 (102 to 117)","127 (118 to 136)","cost per child, TBS1","tICERtable_s.reassess.choice.sp_UQ.csv","s.reassess.choice.sp","UQ"
